date,order_id,order_amount,region,items_delivered,items_missing,delivery_hour,driver_id,customer_id
2023-10-02,b8558059-f94d-436e-a9c8-051d48d41c5d,502.09,Winter Park,10,0,12:40:46,WDID10062,WCID5625
2023-10-02,5d66af42-ae8b-41a4-afdd-49de1aa6ad9e,440.01,Apopka,9,0,13:33:11,WDID10427,WCID5261
2023-10-02,909a2228-7794-4208-8eee-98fc30fe7018,282.70,Clermont,11,0,7:56:56,WDID10739,WCID5737
2023-10-02,6293026b-ca46-44ec-a203-887e53d52926,761.98,Altamonte Springs,18,0,5:47:05,WDID10837,WCID5181
2023-10-02,ce84a9bf-6157-4c8d-8c77-39c4b437f206,245.78,Apopka,12,0,10:05:56,WDID10216,WCID5186
2023-10-02,114c2b25-3dfc-4beb-a809-bc98693fb27e,396.11,Clermont,7,0,22:03:48,WDID10237,WCID6060
2023-10-02,dfaab7a1-d6f9-458d-86d7-410bfdcb83d1,455.01,Sanford,12,0,12:50:33,WDID10500,WCID5728
2023-10-02,5aa2ddc4-13a3-4304-8156-f2b087ee69c0,336.66,Sanford,10,0,2:15:55,WDID10917,WCID5730
2023-10-02,215c7b3a-20dd-4e52-b970-ed583023cb42,404.65,Kissimmee,4,0,1:03:02,WDID09901,WCID5575
2023-10-02,ab8d0f46-428d-46a0-9b19-f42c4c8a4836,142.26,Winter Park,1,0,19:52:46,WDID10073,WCID5872
2023-10-02,6b9f5e6a-8c89-47d3-afba-6611c6c4af77,175.07,Winter Park,4,0,6:54:41,WDID11104,WCID5727
2023-10-02,29580b40-70ff-4820-849e-201e746bc0df,310.14,Altamonte Springs,15,0,23:31:50,WDID10123,WCID5800
2023-10-02,05faaf9b-8ec1-41e8-bc91-03e57fa40e35,45.08,Clermont,1,0,19:55:11,WDID10158,WCID5759
2023-10-02,76a37a37-8f5b-4b6a-8cbb-609ad3992a80,229.67,Kissimmee,3,0,7:06:30,WDID11066,WCID6037
2023-10-02,19e4b4f7-0ecc-4359-a106-afeb5f08b933,395.36,Winter Park,4,0,11:50:10,WDID09982,WCID5348
2023-10-02,2f57ae40-7b1f-487e-bd54-5faf6a98b593,240.72,Apopka,11,0,1:12:52,WDID10271,WCID5124
2023-10-02,cf986eff-f691-464e-b9c5-62ef083753a2,481.17,Clermont,19,0,16:45:23,WDID10478,WCID5191
2023-10-02,e9c57b5d-2d30-45b6-9b43-4aab7c38de39,319.57,Winter Park,13,0,17:29:58,WDID10532,WCID6165
2023-10-02,f29ed2fa-8899-42d8-9de6-6c1b8427809a,384.07,Altamonte Springs,4,0,14:52:28,WDID10548,WCID5900
2023-10-02,44484d52-baae-49f7-afbd-568a0dfb1443,494.35,Clermont,7,0,20:23:38,WDID10618,WCID5282
2023-10-02,d9d4cb7e-26fd-4018-b9aa-f9228ca8973b,164.09,Winter Park,3,0,21:31:39,WDID10953,WCID5642
2023-10-02,4f572f08-6043-4e0e-88e5-1c14e3b8964f,341.09,Sanford,9,0,11:02:19,WDID10531,WCID6001
2023-10-02,1253e0e5-f67a-4229-aff9-4511b0156c5d,299.42,Clermont,9,0,11:48:25,WDID10868,WCID5600
2023-10-02,5bb757ca-25a3-4adb-bab4-205c6a1b0813,158.51,Altamonte Springs,8,0,4:54:09,WDID11030,WCID5929
2023-10-02,7946a417-b381-43c2-9c81-79306b85efb4,150.88,Winter Park,12,0,21:27:41,WDID11032,WCID5797
2023-10-02,1ec45b71-375e-4c27-b96b-0dc8447042cc,360.44,Clermont,14,0,17:35:48,WDID10463,WCID5071
2023-10-03,969de379-4e7e-4902-b35b-d2dc6a4c344b,307.45,Kissimmee,5,1,21:23:16,WDID10603,WCID5365
2023-10-03,f5f3c1b9-8fd4-440f-96c4-c2beee42c918,459.93,Kissimmee,10,1,4:00:03,WDID10614,WCID6102
2023-10-03,c6fbfbf3-6905-4b2d-876d-6010ac866110,210.40,Kissimmee,17,1,15:11:58,WDID10585,WCID5859
2023-10-03,d5a53019-770d-4050-8114-27b0128feb14,847.71,Winter Park,13,0,5:32:03,WDID09919,WCID6003
2023-10-03,7f6a8bff-ca7c-4ca0-bf2a-8723aae2f07b,154.05,Apopka,15,0,1:32:31,WDID10007,WCID5983
2023-10-03,3d52772e-44eb-41ef-a13b-e7ef85c1de92,199.22,Orlando,12,0,7:33:39,WDID10406,WCID5424
2023-10-03,02b097a5-e663-4d0a-92ed-f079a3e57455,432.52,Clermont,13,0,8:41:39,WDID10414,WCID6009
2023-10-03,f76c7f39-588f-4ff1-99dd-188d5435370d,473.64,Winter Park,17,0,0:42:51,WDID10489,WCID5195
2023-10-03,07e03ba8-a273-486e-bf9a-2f3b825d050f,145.00,Kissimmee,11,0,4:58:44,WDID10719,WCID5798
2023-10-03,aba60547-aca1-4ddd-b13b-ccad135894de,364.18,Apopka,14,0,17:28:34,WDID10792,WCID5864
2023-10-03,8a773264-bed7-4f35-a8c1-458a62df93f1,326.90,Winter Park,3,0,16:12:11,WDID10826,WCID5883
2023-10-03,fb2a58ae-279a-4ab2-acfe-d956f6470132,257.36,Orlando,19,0,11:53:32,WDID10879,WCID5600
2023-10-03,94a6a1f3-7d94-42fa-922f-fc963c87e101,68.26,Kissimmee,12,0,8:02:51,WDID10951,WCID6201
2023-10-03,b2717e02-239b-4251-9668-a09ecf496543,404.73,Apopka,12,0,22:26:51,WDID10972,WCID5939
2023-10-03,b833fda4-c3df-453c-a8b9-cd00931d5e15,212.91,Orlando,19,0,3:37:33,WDID10088,WCID5502
2023-10-03,e4a7762f-2221-4271-a94c-c71543052814,197.34,Clermont,7,0,1:16:58,WDID10365,WCID5460
2023-10-03,1b08eb96-5914-41f3-9e87-828a032f7a2c,390.44,Kissimmee,1,0,14:13:27,WDID10970,WCID5501
2023-10-03,efe79d24-09fc-4fef-8c12-eb8631a3d2ac,167.33,Clermont,8,0,23:11:02,WDID10026,WCID5414
2023-10-03,19ff765e-f77b-466e-8fed-fcda96803890,462.86,Orlando,4,0,11:57:09,WDID09915,WCID5292
2023-10-03,0e15aef0-0659-48b8-99cd-ce0de1b9cbce,285.69,Kissimmee,13,0,14:00:23,WDID09950,WCID5392
2023-10-03,04597ff9-c7c9-4797-b2e7-97cb6a9c744d,367.29,Altamonte Springs,6,0,19:30:20,WDID10053,WCID6142
2023-10-03,cbbf2ac0-5016-4204-94e6-756c5d66122a,98.99,Orlando,10,0,0:36:23,WDID10573,WCID5540
2023-10-03,f31148f6-4e02-4a9b-8a35-21ff30fadc95,191.55,Apopka,18,0,22:33:35,WDID11051,WCID5151
2023-10-03,58775de4-0841-45fa-a916-e1d4b0b6ef6b,223.11,Altamonte Springs,13,0,2:34:04,WDID09949,WCID5721
2023-10-03,e4b17f20-fb07-421d-913f-21e694e56855,137.01,Clermont,2,0,7:29:36,WDID10610,WCID5164
2023-10-03,53aaa5dc-9f4e-428d-8640-c0cbceb1060c,481.49,Altamonte Springs,12,0,4:43:58,WDID11073,WCID5891
2023-10-03,5d4ac22c-3698-445c-80a9-d1a5d2cbe10a,35.33,Sanford,3,0,20:58:43,WDID09908,WCID6084
2023-10-03,ad96f9a6-13f7-4c7d-a331-091cd40155f4,393.82,Apopka,15,0,6:58:44,WDID09941,WCID6158
2023-10-03,658fce18-496c-4828-a979-043a76eaff21,32.90,Kissimmee,10,0,6:30:41,WDID10403,WCID5458
2023-10-03,a351012c-2fac-40d1-b049-fd74d3d20ccb,277.04,Kissimmee,19,0,21:37:02,WDID10810,WCID5576
2023-10-03,19dda2ba-4924-40ef-9c17-cb829293d741,161.11,Sanford,9,0,21:21:15,WDID10088,WCID6095
2023-10-03,dfd528d8-6ded-4c8e-8c3e-b9d382152c3b,60.13,Altamonte Springs,19,0,17:22:17,WDID10331,WCID5705
2023-10-04,04525955-1b32-4fe4-9c33-4acefdc2187a,152.25,Winter Park,5,1,8:45:39,WDID10649,WCID5946
"2023-10-04,15b87e18-e7b9-446b-ba1e-0dde4cc7f2ac,""1,257.34"",Apopka,2,1,23:01:48,WDID10664,WCID5893"
2023-10-04,20fa6b01-c7c0-44f4-b365-b613ba999ff0,26.47,Clermont,1,1,3:45:12,WDID10519,WCID5306
2023-10-04,03492705-54a3-4768-94c7-fd57abcfcc2f,112.05,Clermont,7,1,14:26:47,WDID10681,WCID5857
2023-10-04,12937076-c2de-4294-93e8-a1a1834bce80,439.48,Apopka,16,0,6:12:31,WDID10005,WCID6238
2023-10-04,aeb51a4a-218e-46b6-9444-f238f07d9e61,248.78,Kissimmee,10,0,14:26:17,WDID10099,WCID6206
2023-10-04,f153fc7e-bf3d-4931-8807-ab1693a0d40b,828.91,Altamonte Springs,15,0,23:27:35,WDID10103,WCID5462
2023-10-04,612fc685-a910-4ca7-a686-ceccd30c2cb3,191.67,Winter Park,6,0,8:41:39,WDID10163,WCID6160
2023-10-04,f9299d2a-15fe-4b19-bb94-9fa6b9083848,213.03,Sanford,5,0,19:53:13,WDID09945,WCID5250
2023-10-04,fc1c7339-3714-4844-b126-1ce0a89cac49,225.73,Altamonte Springs,2,0,7:46:28,WDID10033,WCID5967
2023-10-04,3eee345b-d435-4d87-9b20-f233f5ca820b,340.81,Sanford,7,0,22:40:44,WDID10756,WCID5412
2023-10-04,f5ec75a4-76b0-4e4d-91d2-ad725ffa8c4a,49.84,Apopka,2,0,23:37:06,WDID10075,WCID5403
2023-10-04,8582552b-7e40-4428-9acc-668a955d2e80,348.65,Orlando,5,0,16:24:40,WDID10789,WCID5684
2023-10-04,b50b0e6d-72ef-4042-828d-d853cb8ae1cf,304.40,Winter Park,9,0,5:27:19,WDID10935,WCID5441
2023-10-04,5be4328e-58ed-4fdd-af5c-61ff66d6a0ff,52.08,Apopka,19,0,7:44:28,WDID09964,WCID6174
2023-10-04,17ed3600-b250-4772-a556-3e19fb536d74,78.99,Sanford,15,0,5:09:52,WDID10098,WCID5629
2023-10-04,ef6a89fc-787d-426e-922f-9e8b27027195,225.90,Sanford,14,0,4:32:03,WDID10896,WCID6089
2023-10-04,dd0b5f36-0057-48f8-a587-ed581410d484,292.30,Apopka,8,0,16:50:33,WDID11115,WCID5660
2023-10-04,373cabf2-b8c4-42aa-9a51-955fa703ef1b,211.82,Orlando,6,0,10:52:37,WDID10119,WCID5988
2023-10-04,3516f44f-89b4-4bb8-b00b-8d2bbec343d8,395.59,Clermont,6,0,4:58:50,WDID10313,WCID5523
2023-10-04,74be5d68-ee49-4895-a16d-cc8d2fb9cd62,363.76,Altamonte Springs,3,0,2:53:36,WDID10406,WCID5868
2023-10-04,1b496f42-c71f-4cf1-a297-a8080c288c03,191.40,Winter Park,14,0,21:14:04,WDID10414,WCID5899
2023-10-04,ab6f7062-4846-460e-a1d2-4fbcf9f2051f,342.38,Kissimmee,10,0,23:38:45,WDID10429,WCID6076
2023-10-04,a16e15c1-9649-464e-9ca0-ff2875c4317c,277.16,Clermont,13,0,18:31:17,WDID10506,WCID6067
2023-10-04,c764ba41-1ac8-40db-9f40-5803daa17e54,143.94,Orlando,1,0,10:34:18,WDID10198,WCID5431
2023-10-04,0d738f31-c9d7-44e8-9fc2-b5d03b2f33ed,344.39,Apopka,14,0,17:33:55,WDID11020,WCID5279
2023-10-04,81ad6aac-6844-40ec-897e-ec6f4a2b8532,269.23,Apopka,5,0,23:46:39,WDID10274,WCID5612
2023-10-04,5c3e34bb-04f6-48fd-82be-bca58b9fbc14,392.93,Orlando,1,0,22:03:21,WDID10386,WCID6063
2023-10-05,194e48e5-857e-4aa0-8674-9d485ac0a66f,462.42,Winter Park,7,1,8:16:45,WDID10083,WCID5551
2023-10-05,5205e174-3f85-485d-91e3-5dae900113ec,292.95,Kissimmee,19,1,14:01:15,WDID10317,WCID5149
2023-10-05,82e9087b-27c3-4139-891d-ee5890f32051,286.53,Clermont,2,0,10:28:53,WDID10389,WCID6201
2023-10-05,330e1c22-c286-475a-bd4b-fbaebe40f0e7,414.99,Apopka,7,0,17:12:08,WDID09931,WCID5288
2023-10-05,13121394-e57a-45e8-a16c-976d0d2fb536,170.82,Sanford,3,0,9:08:42,WDID10038,WCID6066
2023-10-05,d999eb8d-66e5-40c7-ab88-6eecfb89879b,252.31,Clermont,17,0,14:28:50,WDID10246,WCID5715
2023-10-05,f8ff4793-b062-47a7-a949-bbadcf3bf619,469.44,Sanford,10,0,11:29:09,WDID10396,WCID5014
2023-10-05,6c4a1bcd-177c-43e9-b94d-a8ba2c474675,269.58,Orlando,2,0,12:21:37,WDID10798,WCID5640
2023-10-05,1bc5ca57-86ef-4e54-bf2a-f9e3cf3cf4c6,185.48,Winter Park,4,0,8:55:18,WDID10346,WCID6129
2023-10-05,48396e60-dadd-4b03-b5ab-527dd545dcb2,359.98,Winter Park,11,0,5:27:02,WDID10788,WCID5558
2023-10-05,517ebacf-daef-48d2-81e9-10b81fe9b5c9,323.64,Kissimmee,17,0,20:09:53,WDID10813,WCID5200
2023-10-05,445ce54b-3358-414e-aaa0-92b66ca19013,113.04,Sanford,15,0,10:38:12,WDID10035,WCID5273
2023-10-05,099045b0-ef71-4a82-b3e4-8dac535b5a43,277.36,Orlando,3,0,21:46:30,WDID10168,WCID5758
2023-10-05,8f350983-b8e0-4594-b836-0fb1249037d2,336.14,Altamonte Springs,10,0,12:16:27,WDID10297,WCID5586
2023-10-05,2e8a9052-2801-42c7-94ae-865a35d32953,384.56,Winter Park,8,0,18:29:26,WDID11006,WCID5395
2023-10-05,a25798ee-d2e3-452c-a605-21e7b04a34ae,242.62,Altamonte Springs,9,0,1:33:01,WDID10044,WCID6165
2023-10-05,4c6f7d54-a499-4581-9bb7-ab1b24ba5223,130.06,Altamonte Springs,6,0,1:26:29,WDID10371,WCID6029
2023-10-05,a8a142bd-281b-409a-9993-833168ea368f,69.75,Altamonte Springs,18,0,8:53:01,WDID11034,WCID5182
2023-10-05,42423973-eb70-47b2-b2dd-12e0b96e552d,408.56,Sanford,10,0,3:18:10,WDID09957,WCID5029
2023-10-05,d406537a-8a14-412f-9fb0-ec4397832cf7,470.35,Kissimmee,14,0,16:29:28,WDID10357,WCID5054
2023-10-05,1da38764-0850-4183-8040-7e8d2040e6dc,274.92,Orlando,12,0,12:47:23,WDID10677,WCID6069
2023-10-06,4e45660d-45cb-417d-87d9-92e3e5b3f460,22.86,Sanford,4,2,4:11:28,WDID09895,WCID6203
2023-10-06,7e3a01d6-e932-4856-94a8-2e2c6d939e45,897.64,Clermont,4,1,7:33:01,WDID09873,WCID5396
2023-10-06,9070bd23-f6ff-435b-a6cc-bac486204f66,210.66,Altamonte Springs,19,0,19:57:25,WDID09981,WCID5036
2023-10-06,cd64ac5d-88d9-4b33-b064-01e7410693b0,465.91,Orlando,15,0,18:26:54,WDID10113,WCID5126
2023-10-06,e8f58367-f0bc-468b-a651-43bed80e0586,310.63,Orlando,19,0,1:37:14,WDID10378,WCID5645
2023-10-06,9a5be921-8033-4950-8325-c55a34073266,396.92,Clermont,12,0,19:53:54,WDID10451,WCID5390
2023-10-06,0651751f-4448-407e-98bb-b316deb0a632,371.41,Sanford,6,0,2:07:32,WDID10872,WCID5171
2023-10-06,f5ec0434-7f49-4261-bbdc-f78e41650a5b,77.23,Kissimmee,2,0,14:39:31,WDID10094,WCID5522
2023-10-06,e83b87e5-9ac3-4c6b-b2b9-aaba203d5ffe,473.50,Sanford,9,0,17:14:46,WDID10154,WCID5068
2023-10-06,d5723da1-4c82-43d7-9829-ef07274a5dbe,451.18,Sanford,11,0,14:22:37,WDID10255,WCID5409
2023-10-06,01453f96-1cb7-414f-b647-3fca32932dc8,394.35,Apopka,4,0,0:41:47,WDID09902,WCID5304
2023-10-06,e6829706-5b85-4e89-a844-8da4cb0554b8,90.48,Sanford,7,0,17:01:26,WDID09919,WCID5598
2023-10-06,ed2cb4e3-4436-400f-943d-b66bc434fd7f,84.29,Winter Park,1,0,11:06:49,WDID09947,WCID5011
2023-10-06,ea9321fc-0141-4e5d-a630-14a55fb336d7,218.49,Winter Park,9,0,14:32:44,WDID09990,WCID5719
2023-10-06,bc419186-9556-463a-bea3-b6237db08a3c,456.18,Altamonte Springs,3,0,14:58:41,WDID10327,WCID5992
2023-10-06,935b6205-86ce-4823-935b-2a6e5bf5c1ca,149.58,Sanford,16,0,19:28:49,WDID10350,WCID5103
2023-10-06,55035798-aeba-4a18-bbb9-874680c780c2,303.58,Orlando,1,0,10:59:19,WDID10391,WCID5558
2023-10-06,f29b9d2a-f361-4f6c-a6ff-ebcf31830c34,146.69,Altamonte Springs,10,0,13:48:05,WDID10406,WCID5251
2023-10-06,be8cc6c8-8c1b-4b93-950a-c867d1fb43a2,28.81,Winter Park,10,0,17:42:38,WDID10947,WCID5569
2023-10-06,a643e1f0-20c8-40e5-aeae-5503b7e1c1fa,447.80,Clermont,19,0,23:22:54,WDID10102,WCID5703
2023-10-06,568de770-e753-417f-9f51-157ca83d30bd,447.41,Kissimmee,11,0,10:47:34,WDID10105,WCID5309
2023-10-06,8a6a6dc1-095e-4b2c-a8f1-16754d18ac74,352.51,Clermont,11,0,2:08:38,WDID10160,WCID5185
2023-10-06,682c4415-0c91-46fb-9039-6867e78a712b,150.90,Kissimmee,14,0,9:57:58,WDID10515,WCID5585
2023-10-06,1ef3e927-2f46-4db7-b6e5-fd30cbaa41bf,153.86,Winter Park,9,0,5:13:20,WDID11016,WCID5055
2023-10-06,e90e54fb-83f5-4469-ab30-860dd197fa85,343.89,Orlando,19,0,3:04:41,WDID09921,WCID5983
2023-10-06,0145a982-a5bc-4cc2-9ba9-5f25753f2fa5,186.94,Kissimmee,17,0,0:12:13,WDID10194,WCID5151
2023-10-06,86368c67-4c2c-4c31-96d7-68a98d18a560,189.72,Winter Park,3,0,22:53:41,WDID10575,WCID5242
2023-10-06,a11ca2fb-d709-455d-9a4b-656195a3eed5,65.76,Apopka,7,0,6:27:54,WDID10626,WCID6077
2023-10-06,ce5dcf1d-d01f-4c4c-b2e5-259a57977dce,208.46,Altamonte Springs,16,0,13:59:51,WDID11111,WCID5555
2023-10-06,2fc058d4-7646-4078-a191-28bb41f325c8,222.99,Kissimmee,19,0,2:14:22,WDID09906,WCID5793
2023-10-06,5f878230-6a70-46c3-85c7-b04a46b129ba,233.91,Altamonte Springs,18,0,10:31:33,WDID10059,WCID5149
2023-10-06,063be463-b684-47c1-a931-ebb90bddd1f2,43.16,Apopka,4,0,12:14:00,WDID10287,WCID5318
2023-10-06,ba33cd1d-e7d6-4cec-ab5f-72f9135d5f8d,132.60,Apopka,3,0,4:06:29,WDID10591,WCID5278
2023-10-07,f8e544d1-d2ee-45ad-93d4-50b4b9ba9b76,387.32,Apopka,17,1,7:44:00,WDID10535,WCID5021
"2023-10-07,557324d3-4914-4267-8807-3a5ae3d2d127,""1,189.67"",Winter Park,3,1,22:56:07,WDID10632,WCID5841"
2023-10-07,000e50be-92e8-46dc-9ff8-91a955b47ab7,413.06,Sanford,16,1,7:15:07,WDID10568,WCID5766
2023-10-07,44823804-4ecc-4bfb-9c1a-5f3a5c71e922,475.04,Altamonte Springs,5,1,11:47:52,WDID10477,WCID5355
"2023-10-07,170d9b9f-9508-4690-be8b-d0a4717b2824,""1,068.41"",Clermont,3,1,7:35:19,WDID10570,WCID6211"
2023-10-07,9a7156c1-e79d-4354-b2ee-8b7cab49c085,70.57,Sanford,11,1,17:09:01,WDID10087,WCID5234
2023-10-07,f82cfdb7-03f6-41d9-a7fe-bd9fa91cc626,494.24,Winter Park,6,0,21:04:00,WDID10311,WCID5601
2023-10-07,ac4ddf08-1258-4cd8-a9fc-02890207a96c,127.73,Winter Park,17,0,18:20:54,WDID10314,WCID5750
2023-10-07,ab55d253-4d81-4a54-9499-3c7eb647c524,930.55,Orlando,10,0,14:36:57,WDID10483,WCID5003
2023-10-07,f035fe88-c0b2-4aed-bc15-899416dfad14,783.88,Sanford,7,0,6:21:57,WDID10686,WCID5840
2023-10-07,66e697e8-c688-4439-88ad-3d71af12fd5b,38.35,Altamonte Springs,19,0,6:28:07,WDID10773,WCID5540
2023-10-07,55d8eb73-018b-498f-93ef-35682cb05e5c,22.45,Orlando,10,0,15:56:09,WDID10789,WCID5373
2023-10-07,d136be46-1ac8-4dfb-8e7a-1621959cfbda,81.85,Orlando,18,0,1:09:56,WDID09872,WCID5617
2023-10-07,9c833e28-1ab0-438d-aae9-a3dfdabe423f,451.36,Kissimmee,7,0,22:02:06,WDID09879,WCID5446
2023-10-07,666e4e57-148c-4faa-a3ad-05917e7d0b93,38.15,Sanford,18,0,20:16:33,WDID10120,WCID5046
2023-10-07,03773cf9-f808-4fe1-8d3f-36812a88bc2e,292.93,Clermont,11,0,19:38:13,WDID10453,WCID5521
2023-10-07,b833059c-eedf-43ac-b06c-db219cf1627b,258.38,Orlando,5,0,18:43:25,WDID10456,WCID5135
2023-10-07,fd94fe8c-da54-4dcd-9e25-e923b23f7848,356.13,Sanford,19,0,7:43:14,WDID09960,WCID5180
2023-10-07,c21a2faf-545c-48e4-8b93-61ff2ab7fbe3,451.13,Winter Park,17,0,4:54:14,WDID09998,WCID6002
2023-10-07,f313092a-ce43-49b3-9c83-28282a23590b,114.15,Orlando,14,0,2:10:56,WDID10181,WCID6069
2023-10-07,85388b43-0e6c-4d46-8cb4-767342b4ee9f,136.04,Kissimmee,6,0,9:32:50,WDID10489,WCID5522
2023-10-07,0d9e50ef-2599-4f3c-955c-8048336e4b86,304.44,Clermont,13,0,16:12:08,WDID10514,WCID5474
2023-10-07,6921f052-3528-4db6-828e-a894cdadb3b5,400.80,Altamonte Springs,18,0,15:30:50,WDID10530,WCID5546
2023-10-07,ac01fbd2-3c85-4695-a8a7-6412f07fc825,471.90,Winter Park,5,0,5:37:54,WDID11046,WCID5990
2023-10-07,7592e359-2a56-44d8-b813-2c0c38a55ff9,280.99,Clermont,4,0,3:04:49,WDID11056,WCID5833
2023-10-07,4faa5374-9aaa-4a8d-912a-c9dc9350c9c3,434.32,Winter Park,7,0,13:55:47,WDID10499,WCID5295
2023-10-07,36727e91-fddf-4326-ac85-3a3972124a3c,35.61,Orlando,2,0,6:13:17,WDID10817,WCID5529
2023-10-07,dfcaaa5c-cbcb-42f4-80c8-e2644c233aff,166.76,Kissimmee,4,0,3:48:11,WDID10876,WCID5040
2023-10-07,560584f2-598d-4292-9a9c-6e3fe1c1a624,171.83,Kissimmee,1,0,18:50:13,WDID10731,WCID5973
2023-10-07,0592c2c5-fed0-4c27-871e-ca8bf04ca9f5,149.10,Sanford,9,0,22:13:06,WDID10750,WCID5197
2023-10-07,dce89a16-914f-4d09-92c6-3b730026a243,132.05,Clermont,17,0,10:08:45,WDID10921,WCID5519
2023-10-07,b81cb454-b13b-4e3d-a82c-601fcf9d50bc,195.18,Kissimmee,12,0,16:56:53,WDID11039,WCID6202
2023-10-07,06284467-b539-457c-9d5c-38bb9493dd81,231.76,Orlando,13,0,23:27:19,WDID10500,WCID5080
2023-10-07,1e8c6bb3-1f29-4037-a9c7-f59bcc49cbac,195.16,Clermont,10,0,19:24:57,WDID10649,WCID5788
2023-10-07,515b37a8-02b3-4c9e-8e8d-5cba8ca8c562,38.12,Kissimmee,10,0,13:19:17,WDID10068,WCID5369
2023-10-07,44ced407-0926-4a8e-b969-2c71d835a709,292.74,Winter Park,13,0,0:14:54,WDID10368,WCID6183
2023-10-07,357879c8-3c6c-4b3d-8511-25d126c3ed3f,412.39,Winter Park,13,0,7:48:46,WDID10437,WCID5647
2023-10-08,bf06da71-3cf9-412e-a782-0525b00d85a8,124.22,Kissimmee,10,2,15:49:19,WDID10310,WCID5896
"2023-10-08,1c35023e-2f80-4d77-8c75-e44e4a37bb1b,""1,161.17"",Kissimmee,9,1,13:31:46,WDID10625,WCID5085"
2023-10-08,9ec1f6d6-a99d-483e-8ddd-4534b8831c9b,322.96,Orlando,4,1,2:23:49,WDID10247,WCID5017
2023-10-08,c534633c-cdec-481d-a2a1-8112a9d67aef,54.71,Clermont,4,1,6:05:19,WDID10735,WCID5206
2023-10-08,0332e806-5776-476f-8221-2e7b9df3c459,47.98,Clermont,11,1,0:25:12,WDID10322,WCID5270
2023-10-08,5784a855-99a7-446f-aa69-747f44c660c4,222.15,Clermont,14,0,23:28:33,WDID10662,WCID6097
2023-10-08,bf2d1577-7f63-484f-9c4e-00303d885d94,154.08,Altamonte Springs,10,0,7:36:54,WDID10671,WCID5419
2023-10-08,4971c544-61c1-4fb3-a319-5fd8f2335c64,44.61,Kissimmee,13,0,14:35:46,WDID10723,WCID5270
2023-10-08,f4d1da3e-51ed-407b-bafa-a94859730f0c,420.53,Kissimmee,2,0,11:44:13,WDID10727,WCID5921
2023-10-08,2b10b574-5345-4c4a-8126-a53c1a9b2cf8,492.20,Apopka,11,0,4:18:45,WDID09976,WCID5725
2023-10-08,345280a6-2ea9-4f8e-bc17-844379db3adf,528.34,Apopka,17,0,1:15:44,WDID10093,WCID6218
2023-10-08,3791224d-54ae-460b-b33e-001a969201e4,260.50,Clermont,9,0,13:44:55,WDID10251,WCID5804
2023-10-08,937e0aee-2d11-457e-93b2-a8821ba72ef7,312.37,Orlando,8,0,2:59:22,WDID10484,WCID6157
2023-10-08,b7478445-cf99-4bca-b7a1-f6e26f3e2919,180.74,Kissimmee,10,0,6:12:45,WDID11014,WCID5569
2023-10-08,c074e69b-1152-458c-ab04-f95adad5aa73,468.10,Altamonte Springs,17,0,5:54:02,WDID10183,WCID5245
2023-10-08,b57dfc9c-715c-4b4c-8504-8640458d0a43,190.40,Winter Park,14,0,14:31:35,WDID10598,WCID5068
2023-10-08,f2194a5a-0d71-4f57-8885-2610bc8dfe83,217.36,Kissimmee,9,0,14:47:33,WDID10671,WCID5871
2023-10-08,ab56ef6a-f6cf-485b-83bd-4b1609c9412f,314.05,Altamonte Springs,18,0,7:58:39,WDID10796,WCID5649
2023-10-08,7f38e5dd-2864-490e-b80b-0a1f827192c1,385.35,Sanford,4,0,1:24:04,WDID10890,WCID6017
2023-10-08,ee52451a-4401-4c09-aa37-6fd32466b2ef,189.25,Orlando,2,0,11:13:08,WDID10902,WCID5377
2023-10-08,06b3d315-06be-408f-9fdc-dd4a6dfe074c,55.83,Sanford,2,0,15:53:07,WDID10546,WCID5071
2023-10-08,993acada-88ea-4ece-8747-b4cb6d891e39,382.20,Sanford,18,0,7:16:20,WDID10402,WCID5396
2023-10-08,1c78a749-e21f-4b7f-b459-01fc4544e43b,190.66,Clermont,4,0,16:03:33,WDID10547,WCID5094
2023-10-08,f9844489-aa24-4c9e-bbcb-9cfd716fb837,291.02,Altamonte Springs,5,0,10:40:20,WDID10947,WCID5582
2023-10-08,976ef0b6-61b9-4788-82d0-805541e86f28,176.39,Orlando,19,0,12:56:22,WDID11020,WCID6084
2023-10-08,5dbdba06-9a09-44d1-8b3b-b92dae131f1c,113.17,Altamonte Springs,8,0,9:02:07,WDID10304,WCID5021
2023-10-08,14fa3655-33ea-4e0a-bb5a-bfe26499d03e,489.43,Altamonte Springs,14,0,7:17:29,WDID10543,WCID6030
2023-10-08,9881652c-4a91-4793-9302-0795bec134de,222.51,Altamonte Springs,10,0,19:23:37,WDID10916,WCID5635
2023-10-08,55abebea-20d9-4660-99bf-126b623f1ea2,448.38,Winter Park,10,0,23:02:49,WDID10962,WCID5023
2023-10-08,dae91a4a-28c9-400f-85cc-8fe3858fe260,379.27,Altamonte Springs,13,0,22:32:53,WDID10544,WCID6116
2023-10-08,a5c81f10-6aba-4f02-b62f-9dde538171e8,139.33,Kissimmee,18,0,21:30:32,WDID10577,WCID6055
2023-10-08,577ac8e3-812e-4f5b-8696-6ccaf9ed3b36,238.37,Apopka,9,0,9:36:00,WDID10703,WCID5843
2023-10-08,f819c640-87a6-4f93-bd70-a095e62370f9,326.49,Orlando,12,0,21:43:04,WDID10230,WCID5573
